{'epoches': 100, 'batch_size': 1000, 'initLR': 0.003, 'weights': None, 'trainpath': '../data/train.txt', 'validpath': '../data/val.txt', 'restore': '', 'savename': '../models/FastWSI_vgg_epoch_', 'net': 'myVGG', 'loss': 'CrossEntropyLoss', 'nWorker': 8, 'momentum': 0.9, 'decay': 1e-05, 'nCls': 2, 'seed': 3, 'gpu': '0'}
####################Loading dataset...
####################Loading criterion and optimizer...
####################Start training...
Current LR: 0.003
Iteration  78 loss 0.354139
Iteration  79 loss 0.364791
Iteration  80 loss 0.374060
Iteration  81 loss 0.381732
Iteration  82 loss 0.377998
Iteration  83 loss 0.367096
Iteration  84 loss 0.384379
Iteration  85 loss 0.408136
Iteration  86 loss 0.409974
Iteration  87 loss 0.377663
Iteration  88 loss 0.421646
Iteration  89 loss 0.390250
Iteration  90 loss 0.435527
Iteration  91 loss 0.372371
Iteration  92 loss 0.359576
Iteration  93 loss 0.387834
Iteration  94 loss 0.376606
Iteration  95 loss 0.354223
Iteration  96 loss 0.361256
Iteration  97 loss 0.378657
Iteration  98 loss 0.345825
Iteration  99 loss 0.378701
Iteration 100 loss 0.359042
Iteration 101 loss 0.381618
Iteration 102 loss 0.374183
Iteration 103 loss 0.372950
Iteration 104 loss 0.402032
Iteration 105 loss 0.357584
Iteration 106 loss 0.395718
Iteration 107 loss 0.389634
Iteration 108 loss 0.403351
Iteration 109 loss 0.412236
Iteration 110 loss 0.371530
Iteration 111 loss 0.327769
Iteration 112 loss 0.374637
Iteration 113 loss 0.399375
Iteration 114 loss 0.369311
Iteration 115 loss 0.386746
Iteration 116 loss 0.345955
Iteration 117 loss 0.357072
Iteration 118 loss 0.402867
Iteration 119 loss 0.377680
Iteration 120 loss 0.367033
Iteration 121 loss 0.360643
Iteration 122 loss 0.398148
Iteration 123 loss 0.382531
Iteration 124 loss 0.376608
Iteration 125 loss 0.398801
Iteration 126 loss 0.362016
Iteration 127 loss 0.372321
Iteration 128 loss 0.367923
Iteration 129 loss 0.411591
Iteration 130 loss 0.381311
Iteration 131 loss 0.367456
Iteration 132 loss 0.372742
Iteration 133 loss 0.398303
Iteration 134 loss 0.387857
Iteration 135 loss 0.377923
Iteration 136 loss 0.383633
Iteration 137 loss 0.391983
Iteration 138 loss 0.383511
Iteration 139 loss 0.377041
Iteration 140 loss 0.366148
Iteration 141 loss 0.384054
Iteration 142 loss 0.398187
Iteration 143 loss 0.384486
Iteration 144 loss 0.376116
Iteration 145 loss 0.405863
Iteration 146 loss 0.381319
Iteration 147 loss 0.364696
Iteration 148 loss 0.361307
Iteration 149 loss 0.403208
Iteration 150 loss 0.379632
Iteration 151 loss 0.395053
Iteration 152 loss 0.372530
Iteration 153 loss 0.366022
Iteration 154 loss 0.360774
Iteration 155 loss 0.333005
Iteration 156 loss 0.383605
Iteration 157 loss 0.377436
Iteration 158 loss 0.383881
Iteration 159 loss 0.392802
Iteration 160 loss 0.390904
Iteration 161 loss 0.437645
Epoch 38--Time(s)99.77--Avgloss0.3822-
Model has been saved!
0it [00:00, ?it/s]1it [00:04,  4.49s/it]2it [00:04,  3.18s/it]3it [00:04,  2.27s/it]4it [00:04,  1.63s/it]5it [00:05,  1.18s/it]6it [00:05,  1.15it/s]7it [00:05,  1.54it/s]8it [00:05,  2.02it/s]9it [00:08,  1.36s/it]10it [00:08,  1.01it/s]11it [00:09,  1.18it/s]12it [00:09,  1.57it/s]13it [00:09,  2.05it/s]14it [00:09,  2.62it/s]15it [00:10,  3.13it/s]16it [00:10,  3.77it/s]17it [00:13,  1.08s/it]18it [00:13,  1.25it/s]19it [00:13,  1.36it/s]20it [00:14,  1.80it/s]21it [00:14,  2.32it/s]22it [00:14,  2.92it/s]23it [00:14,  3.54it/s]24it [00:14,  4.20it/s]25it [00:17,  1.14s/it]26it [00:17,  1.19it/s]27it [00:18,  1.40it/s]28it [00:18,  1.84it/s]29it [00:18,  2.35it/s]30it [00:18,  2.91it/s]31it [00:19,  3.51it/s]32it [00:19,  4.17it/s]33it [00:22,  1.12s/it]34it [00:22,  1.20it/s]35it [00:22,  1.37it/s]36it [00:23,  1.81it/s]37it [00:23,  2.33it/s]38it [00:23,  2.93it/s]39it [00:23,  3.55it/s]40it [00:23,  4.20it/s]41it [00:26,  1.07s/it]42it [00:26,  1.27it/s]43it [00:27,  1.15it/s]44it [00:28,  1.54it/s]45it [00:28,  2.00it/s]46it [00:28,  2.57it/s]47it [00:28,  3.15it/s]48it [00:28,  3.81it/s]49it [00:31,  1.05it/s]50it [00:31,  1.41it/s]51it [00:31,  1.52it/s]52it [00:31,  2.00it/s]53it [00:32,  2.55it/s]54it [00:32,  3.18it/s]55it [00:32,  3.80it/s]56it [00:32,  4.46it/s]57it [00:33,  1.72it/s]58it [00:34,  1.60it/s]59it [00:34,  2.08it/s]60it [00:34,  2.66it/s]61it [00:35,  1.74it/s]==============================
          |  predict          
          |  Postive  Negtive 
==============================
  Postive |  10506    4848      =  15354
  Negtive |  4376    40980      =  45356
==============================
Accuracy :  0.8480645692637128
Specificity :  0.9035188288208836
Recall :  0.684251660805002
Precision :  0.7059535008735385
F1Score :  0.6949331922211933
Current LR: 0.00192273

Iteration   1 loss 0.404473
Iteration   2 loss 0.400836
Iteration   3 loss 0.393042
Iteration   4 loss 0.401053
Iteration   5 loss 0.399234
Iteration   6 loss 0.368863
Iteration   7 loss 0.364033
Iteration   8 loss 0.354260
Iteration   9 loss 0.384298
Iteration  10 loss 0.383428
Iteration  11 loss 0.361579
Iteration  12 loss 0.398742
Iteration  13 loss 0.374550
Iteration  14 loss 0.380251
Iteration  15 loss 0.379049
Iteration  16 loss 0.366489
Iteration  17 loss 0.387194
Iteration  18 loss 0.372194
Iteration  19 loss 0.402599
Iteration  20 loss 0.373030
Iteration  21 loss 0.366001
Iteration  22 loss 0.350958
Iteration  23 loss 0.393853
Iteration  24 loss 0.383530
Iteration  25 loss 0.378769
Iteration  26 loss 0.363746
Iteration  27 loss 0.378880
Iteration  28 loss 0.359717
Iteration  29 loss 0.371458
Iteration  30 loss 0.363153
Iteration  31 loss 0.382879
Iteration  32 loss 0.379208
Iteration  33 loss 0.410596
Iteration  34 loss 0.392642
Iteration  35 loss 0.401089
Iteration  36 loss 0.372950
Iteration  37 loss 0.354334
Iteration  38 loss 0.389537
Iteration  39 loss 0.367537
Iteration  40 loss 0.373135
Iteration  41 loss 0.331247
Iteration  42 loss 0.383859
Iteration  43 loss 0.406576
Iteration  44 loss 0.378878
Iteration  45 loss 0.376929
Iteration  46 loss 0.368938
Iteration  47 loss 0.381022
Iteration  48 loss 0.373296
Iteration  49 loss 0.368857
Iteration  50 loss 0.373429
Iteration  51 loss 0.362437
Iteration  52 loss 0.410133
Iteration  53 loss 0.367287
Iteration  54 loss 0.355295
Iteration  55 loss 0.404611
Iteration  56 loss 0.405455
Iteration  57 loss 0.388016
Iteration  58 loss 0.364881
Iteration  59 loss 0.364867
Iteration  60 loss 0.375054
Iteration  61 loss 0.388583
Iteration  62 loss 0.326600
Iteration  63 loss 0.380680
Iteration  64 loss 0.375228
Iteration  65 loss 0.363253
Iteration  66 loss 0.385182
Iteration  67 loss 0.396922
Iteration  68 loss 0.412597
Iteration  69 loss 0.378181
Iteration  70 loss 0.363855
Iteration  71 loss 0.400114
Iteration  72 loss 0.374394
Iteration  73 loss 0.377348
Iteration  74 loss 0.369887
Iteration  75 loss 0.401772
Iteration  76 loss 0.368628
Iteration  77 loss 0.378356
Iteration  78 loss 0.411688
Iteration  79 loss 0.366406
Iteration  80 loss 0.400677
Iteration  81 loss 0.380918
Iteration  82 loss 0.351623
Iteration  83 loss 0.417479
Iteration  84 loss 0.394871
Iteration  85 loss 0.386732
Iteration  86 loss 0.375458
Iteration  87 loss 0.383991
Iteration  88 loss 0.379715
Iteration  89 loss 0.362846
Iteration  90 loss 0.397604
Iteration  91 loss 0.404325
Iteration  92 loss 0.406166
Iteration  93 loss 0.391325
Iteration  94 loss 0.391483
Iteration  95 loss 0.383573
Iteration  96 loss 0.389975
Iteration  97 loss 0.369027
Iteration  98 loss 0.356428
Iteration  99 loss 0.361286
Iteration 100 loss 0.372481
Iteration 101 loss 0.358115
Iteration 102 loss 0.361453
Iteration 103 loss 0.354909
Iteration 104 loss 0.424340
Iteration 105 loss 0.403307
Iteration 106 loss 0.391758
Iteration 107 loss 0.386685
Iteration 108 loss 0.428671
Iteration 109 loss 0.394167
Iteration 110 loss 0.376901
Iteration 111 loss 0.409343
Iteration 112 loss 0.368337
Iteration 113 loss 0.403337
Iteration 114 loss 0.425206
Iteration 115 loss 0.419279
Iteration 116 loss 0.384598
Iteration 117 loss 0.413764
Iteration 118 loss 0.410163
Iteration 119 loss 0.405612
Iteration 120 loss 0.388893
Iteration 121 loss 0.384172
Iteration 122 loss 0.395866
Iteration 123 loss 0.350209
Iteration 124 loss 0.393569
Iteration 125 loss 0.411719
Iteration 126 loss 0.385714
Iteration 127 loss 0.392526
Iteration 128 loss 0.384899
Iteration 129 loss 0.418640
Iteration 130 loss 0.356560
Iteration 131 loss 0.382824
Iteration 132 loss 0.392208
Iteration 133 loss 0.358075
Iteration 134 loss 0.386932
Iteration 135 loss 0.334757
Iteration 136 loss 0.381521
Iteration 137 loss 0.398892
Iteration 138 loss 0.380946
Iteration 139 loss 0.400093
Iteration 140 loss 0.364401
Iteration 141 loss 0.361513
Iteration 142 loss 0.414490
Iteration 143 loss 0.376161
Iteration 144 loss 0.406120
Iteration 145 loss 0.358873
Iteration 146 loss 0.384538
Iteration 147 loss 0.365928
Iteration 148 loss 0.385696
Iteration 149 loss 0.382837
Iteration 150 loss 0.396406
Iteration 151 loss 0.399747
Iteration 152 loss 0.387995
Iteration 153 loss 0.381656
Iteration 154 loss 0.360460
Iteration 155 loss 0.382303
Iteration 156 loss 0.397601
Iteration 157 loss 0.396023
Iteration 158 loss 0.389729
Iteration 159 loss 0.393598
Iteration 160 loss 0.382411
Iteration 161 loss 0.375665
Epoch 39--Time(s)104.16--Avgloss0.3829-
Model has been saved!
0it [00:00, ?it/s]1it [00:04,  4.47s/it]2it [00:04,  3.18s/it]3it [00:04,  2.28s/it]4it [00:04,  1.63s/it]5it [00:05,  1.19s/it]6it [00:05,  1.15it/s]7it [00:05,  1.53it/s]8it [00:05,  1.99it/s]9it [00:08,  1.39s/it]10it [00:09,  1.02s/it]11it [00:09,  1.32it/s]12it [00:09,  1.75it/s]13it [00:09,  2.25it/s]14it [00:09,  2.85it/s]15it [00:09,  3.47it/s]16it [00:09,  4.13it/s]17it [00:13,  1.24s/it]18it [00:13,  1.09it/s]19it [00:13,  1.47it/s]20it [00:13,  1.91it/s]21it [00:14,  2.45it/s]22it [00:14,  3.04it/s]23it [00:14,  3.65it/s]24it [00:14,  4.30it/s]25it [00:17,  1.19s/it]26it [00:18,  1.15it/s]27it [00:18,  1.52it/s]28it [00:18,  1.98it/s]29it [00:18,  2.48it/s]30it [00:18,  3.06it/s]31it [00:18,  3.69it/s]32it [00:18,  4.35it/s]33it [00:22,  1.19s/it]34it [00:22,  1.15it/s]35it [00:22,  1.52it/s]36it [00:22,  1.98it/s]37it [00:23,  2.52it/s]38it [00:23,  3.06it/s]39it [00:23,  3.63it/s]40it [00:23,  4.27it/s]41it [00:26,  1.20s/it]42it [00:27,  1.13it/s]43it [00:27,  1.51it/s]44it [00:27,  1.97it/s]45it [00:27,  2.51it/s]46it [00:27,  3.13it/s]47it [00:27,  3.75it/s]48it [00:27,  4.41it/s]49it [00:31,  1.19s/it]50it [00:31,  1.14it/s]51it [00:31,  1.53it/s]52it [00:31,  2.00it/s]53it [00:31,  2.55it/s]54it [00:32,  3.17it/s]55it [00:32,  3.80it/s]56it [00:32,  4.45it/s]57it [00:34,  1.19it/s]58it [00:34,  1.59it/s]59it [00:34,  2.08it/s]60it [00:35,  2.66it/s]61it [00:35,  1.74it/s]==============================
          |  predict          
          |  Postive  Negtive 
==============================
  Postive |  12144    3210      =  15354
  Negtive |  6489    38867      =  45356
==============================
Accuracy :  0.8402404875638281
Specificity :  0.8569318282035453
Recall :  0.7909339585775693
Precision :  0.6517469006601191
F1Score :  0.7146261805984642
Current LR: 0.00189434

Iteration   1 loss 0.415772
Iteration   2 loss 0.375723
Iteration   3 loss 0.375244
Iteration   4 loss 0.396082
Iteration   5 loss 0.391144
Iteration   6 loss 0.418384
Iteration   7 loss 0.375264
Iteration   8 loss 0.334639
Iteration   9 loss 0.345291
Iteration  10 loss 0.361904
Iteration  11 loss 0.394850
Iteration  12 loss 0.408992
Iteration  13 loss 0.403050
Iteration  14 loss 0.409194
Iteration  15 loss 0.367365
Iteration  16 loss 0.338586
Iteration  17 loss 0.352119
Iteration  18 loss 0.450364
Iteration  19 loss 0.360746
Iteration  20 loss 0.374603
Iteration  21 loss 0.363719
Iteration  22 loss 0.371965
Iteration  23 loss 0.388204
Iteration  24 loss 0.350505
Iteration  25 loss 0.401780
Iteration  26 loss 0.380796
Iteration  27 loss 0.377237
Iteration  28 loss 0.379023
Iteration  29 loss 0.379809
Iteration  30 loss 0.403727
Iteration  31 loss 0.384350
Iteration  32 loss 0.380630
Iteration  33 loss 0.369405
Iteration  34 loss 0.366716
Iteration  35 loss 0.381278
Iteration  36 loss 0.331471
Iteration  37 loss 0.384625
Iteration  38 loss 0.371111
Iteration  39 loss 0.415043
Iteration  40 loss 0.348754
Iteration  41 loss 0.429429
Iteration  42 loss 0.392454
Iteration  43 loss 0.384472
Iteration  44 loss 0.397392
Iteration  45 loss 0.392766
Iteration  46 loss 0.368371
Iteration  47 loss 0.360136
Iteration  48 loss 0.345000
Iteration  49 loss 0.419089
Iteration  50 loss 0.388016
Iteration  51 loss 0.392795
Iteration  52 loss 0.390612
Iteration  53 loss 0.416324
Iteration  54 loss 0.380304
Iteration  55 loss 0.363018
Iteration  56 loss 0.378867
Iteration  57 loss 0.342884
Iteration  58 loss 0.386929
Iteration  59 loss 0.409735
Iteration  60 loss 0.399709
Iteration  61 loss 0.390855
Iteration  62 loss 0.387609
Iteration  63 loss 0.392432
Iteration  64 loss 0.385290
Iteration  65 loss 0.344382
Iteration  66 loss 0.384416
Iteration  67 loss 0.381651
Iteration  68 loss 0.379313
Iteration  69 loss 0.384354
Iteration  70 loss 0.398024
Iteration  71 loss 0.410390
Iteration  72 loss 0.380594
Iteration  73 loss 0.377138
Iteration  74 loss 0.355593
Iteration  75 loss 0.349087
Iteration  76 loss 0.398295
Iteration  77 loss 0.397603
Iteration  78 loss 0.377767
Iteration  79 loss 0.372660
Iteration  80 loss 0.402102
Iteration  81 loss 0.419331
Iteration  82 loss 0.350398
Iteration  83 loss 0.377651
Iteration  84 loss 0.401367
Iteration  85 loss 0.401827
Iteration  86 loss 0.401519
Iteration  87 loss 0.391460
Iteration  88 loss 0.344619
Iteration  89 loss 0.386800
Iteration  90 loss 0.392578
Iteration  91 loss 0.366590
Iteration  92 loss 0.379269
Iteration  93 loss 0.394655
Iteration  94 loss 0.350762
Iteration  95 loss 0.412463
Iteration  96 loss 0.386629
Iteration  97 loss 0.444038
Iteration  98 loss 0.415913
Iteration  99 loss 0.412662
Iteration 100 loss 0.380341
Iteration 101 loss 0.370064
Iteration 102 loss 0.413448
Iteration 103 loss 0.390951
Iteration 104 loss 0.388801
Iteration 105 loss 0.350319
Iteration 106 loss 0.364330
Iteration 107 loss 0.382319
Iteration 108 loss 0.344730
Iteration 109 loss 0.381393
Iteration 110 loss 0.389979
Iteration 111 loss 0.377237
Iteration 112 loss 0.346562
Iteration 113 loss 0.369797
Iteration 114 loss 0.396812
Iteration 115 loss 0.408938
Iteration 116 loss 0.395450
Iteration 117 loss 0.380142
Iteration 118 loss 0.402987
Iteration 119 loss 0.366429
Iteration 120 loss 0.394406
Iteration 121 loss 0.373959
Iteration 122 loss 0.399916
Iteration 123 loss 0.361712
Iteration 124 loss 0.390600
Iteration 125 loss 0.367875
Iteration 126 loss 0.423446
Iteration 127 loss 0.354870
Iteration 128 loss 0.383672
Iteration 129 loss 0.371348
Iteration 130 loss 0.391994
Iteration 131 loss 0.362144
Iteration 132 loss 0.386587
Iteration 133 loss 0.364196
Iteration 134 loss 0.383625
Iteration 135 loss 0.400034
Iteration 136 loss 0.382462
Iteration 137 loss 0.373729
Iteration 138 loss 0.361315
Iteration 139 loss 0.403196
Iteration 140 loss 0.387916
Iteration 141 loss 0.364315
Iteration 142 loss 0.392306
Iteration 143 loss 0.379112
Iteration 144 loss 0.366714
Iteration 145 loss 0.346135
Iteration 146 loss 0.389358
Iteration 147 loss 0.376345
Iteration 148 loss 0.367760
Iteration 149 loss 0.361879
Iteration 150 loss 0.377687
Iteration 151 loss 0.381833
Iteration 152 loss 0.374335
Iteration 153 loss 0.365577
Iteration 154 loss 0.384032
Iteration 155 loss 0.385002
Iteration 156 loss 0.360546
Iteration 157 loss 0.336384
Iteration 158 loss 0.392247
Iteration 159 loss 0.371878
Iteration 160 loss 0.390798
Iteration 161 loss 0.422772
Epoch 40--Time(s)99.24--Avgloss0.3820-
Model has been saved!
0it [00:00, ?it/s]1it [00:04,  4.41s/it]2it [00:04,  3.13s/it]3it [00:04,  2.23s/it]4it [00:04,  1.60s/it]5it [00:04,  1.17s/it]6it [00:05,  1.17it/s]7it [00:05,  1.56it/s]8it [00:05,  2.04it/s]9it [00:08,  1.35s/it]10it [00:08,  1.01it/s]11it [00:09,  1.36it/s]12it [00:09,  1.80it/s]13it [00:09,  2.32it/s]14it [00:09,  2.92it/s]15it [00:09,  3.54it/s]16it [00:09,  4.20it/s]17it [00:13,  1.25s/it]18it [00:13,  1.09it/s]19it [00:13,  1.45it/s]20it [00:13,  1.88it/s]21it [00:13,  2.41it/s]22it [00:14,  2.98it/s]23it [00:14,  3.55it/s]24it [00:14,  4.20it/s]25it [00:17,  1.21s/it]26it [00:18,  1.09it/s]27it [00:18,  1.47it/s]28it [00:18,  1.93it/s]29it [00:18,  2.46it/s]30it [00:18,  3.08it/s]31it [00:18,  3.58it/s]32it [00:18,  4.23it/s]33it [00:22,  1.22s/it]34it [00:22,  1.10it/s]35it [00:22,  1.46it/s]36it [00:22,  1.93it/s]37it [00:23,  2.42it/s]38it [00:23,  3.03it/s]39it [00:23,  3.60it/s]40it [00:23,  4.25it/s]41it [00:26,  1.17s/it]42it [00:27,  1.14it/s]43it [00:27,  1.51it/s]44it [00:27,  1.98it/s]45it [00:27,  2.52it/s]46it [00:27,  3.14it/s]47it [00:27,  3.75it/s]48it [00:27,  4.39it/s]49it [00:31,  1.20s/it]50it [00:31,  1.13it/s]51it [00:31,  1.51it/s]52it [00:31,  1.99it/s]53it [00:31,  2.53it/s]54it [00:32,  3.16it/s]55it [00:32,  3.78it/s]56it [00:32,  4.43it/s]57it [00:34,  1.14it/s]58it [00:34,  1.53it/s]59it [00:35,  2.01it/s]60it [00:35,  2.58it/s]61it [00:35,  1.73it/s]==============================
          |  predict          
          |  Postive  Negtive 
==============================
  Postive |  12085    3269      =  15354
  Negtive |  5978    39378      =  45356
==============================
Accuracy :  0.8476857189919288
Specificity :  0.8681982538142693
Recall :  0.7870913117103036
Precision :  0.669047223606267
F1Score :  0.7232845557650299
Current LR: 0.0018659

Iteration   1 loss 0.396823
Iteration   2 loss 0.459575
Iteration   3 loss 0.372317
Iteration   4 loss 0.382796
Iteration   5 loss 0.384066
Iteration   6 loss 0.379875
Iteration   7 loss 0.365525
Iteration   8 loss 0.367965
Iteration   9 loss 0.360783
Iteration  10 loss 0.384748
Iteration  11 loss 0.385429
Iteration  12 loss 0.387535
Iteration  13 loss 0.402082
Iteration  14 loss 0.347285
Iteration  15 loss 0.346622
Iteration  16 loss 0.365807
Iteration  17 loss 0.430964
Iteration  18 loss 0.407620
Iteration  19 loss 0.379752
Iteration  20 loss 0.403511
Iteration  21 loss 0.391790
Iteration  22 loss 0.385060
Iteration  23 loss 0.401172
Iteration  24 loss 0.370384
Iteration  25 loss 0.391380
Iteration  26 loss 0.386093
Iteration  27 loss 0.372686
Iteration  28 loss 0.364779
Iteration  29 loss 0.375092
Iteration  30 loss 0.405475
Iteration  31 loss 0.388577
Iteration  32 loss 0.393572
Iteration  33 loss 0.397378
Iteration  34 loss 0.390488
Iteration  35 loss 0.425387
Iteration  36 loss 0.403607
Iteration  37 loss 0.350184
Iteration  38 loss 0.409941
Iteration  39 loss 0.372885
Iteration  40 loss 0.392219
Iteration  41 loss 0.362813
Iteration  42 loss 0.404123
Iteration  43 loss 0.365410
Iteration  44 loss 0.411039
Iteration  45 loss 0.370503
Iteration  46 loss 0.397175
Iteration  47 loss 0.367150
Iteration  48 loss 0.358285
Iteration  49 loss 0.384417
Iteration  50 loss 0.368466
Iteration  51 loss 0.381931
Iteration  52 loss 0.392248
Iteration  53 loss 0.373475
Iteration  54 loss 0.390548
Iteration  55 loss 0.391631
Iteration  56 loss 0.400834
Iteration  57 loss 0.363176
Iteration  58 loss 0.399219
Iteration  59 loss 0.354362
Iteration  60 loss 0.374082
Iteration  61 loss 0.383702
Iteration  62 loss 0.407087
Iteration  63 loss 0.369441
Iteration  64 loss 0.376476
Iteration  65 loss 0.345248
Iteration  66 loss 0.367720
Iteration  67 loss 0.410671
Iteration  68 loss 0.363588
Iteration  69 loss 0.387231
Iteration  70 loss 0.365906
Iteration  71 loss 0.359904
Iteration  72 loss 0.374161
Iteration  73 loss 0.352732
Iteration  74 loss 0.381100
Iteration  75 loss 0.361825
Iteration  76 loss 0.358505
Iteration  77 loss 0.368886
Iteration  78 loss 0.396081
Iteration  79 loss 0.385913
Iteration  80 loss 0.357733
Iteration  81 loss 0.406816
Iteration  82 loss 0.335558
Iteration  83 loss 0.387452
Iteration  84 loss 0.370088
Iteration  85 loss 0.360470
Iteration  86 loss 0.389550
Iteration  87 loss 0.386183
Iteration  88 loss 0.388520
Iteration  89 loss 0.381105
Iteration  90 loss 0.398710
Iteration  91 loss 0.367120
Iteration  92 loss 0.365229
Iteration  93 loss 0.388044
Iteration  94 loss 0.364519
Iteration  95 loss 0.408207
Iteration  96 loss 0.375778
Iteration  97 loss 0.387577
Iteration  98 loss 0.393723
Iteration  99 loss 0.394271
Iteration 100 loss 0.363668
Iteration 101 loss 0.371178
Iteration 102 loss 0.401490
Iteration 103 loss 0.392557
Iteration 104 loss 0.408654
Iteration 105 loss 0.385528
Iteration 106 loss 0.345532
Iteration 107 loss 0.371628
Iteration 108 loss 0.395133
Iteration 109 loss 0.377137
Iteration 110 loss 0.379784
Iteration 111 loss 0.390167
Iteration 112 loss 0.386861
Iteration 113 loss 0.362846
Iteration 114 loss 0.398406
Iteration 115 loss 0.371929
Iteration 116 loss 0.398401
Iteration 117 loss 0.370447
Iteration 118 loss 0.379665
Iteration 119 loss 0.382542
Iteration 120 loss 0.372004
Iteration 121 loss 0.339985
Iteration 122 loss 0.395673
Iteration 123 loss 0.389297
Iteration 124 loss 0.414134
Iteration 125 loss 0.396566
Iteration 126 loss 0.396717
Iteration 127 loss 0.329937
Iteration 128 loss 0.384032
Iteration 129 loss 0.362537
Iteration 130 loss 0.368743
Iteration 131 loss 0.353565
Iteration 132 loss 0.378618
Iteration 133 loss 0.395183
Iteration 134 loss 0.424651
Iteration 135 loss 0.376462
Iteration 136 loss 0.380372
Iteration 137 loss 0.345645
Iteration 138 loss 0.406685
Iteration 139 loss 0.360983
Iteration 140 loss 0.376034
Iteration 141 loss 0.391299
Iteration 142 loss 0.363579
Iteration 143 loss 0.385320
Iteration 144 loss 0.365485
Iteration 145 loss 0.391709
Iteration 146 loss 0.390457
Iteration 147 loss 0.369205
Iteration 148 loss 0.386433
Iteration 149 loss 0.370205
Iteration 150 loss 0.355901
Iteration 151 loss 0.362381
Iteration 152 loss 0.380107
Iteration 153 loss 0.395330
Iteration 154 loss 0.372498
Iteration 155 loss 0.370706
Iteration 156 loss 0.362798
Iteration 157 loss 0.390927
Iteration 158 loss 0.361174
Iteration 159 loss 0.365396
Iteration 160 loss 0.373624
Iteration 161 loss 0.406038
Epoch 41--Time(s)98.52--Avgloss0.3808-
Model has been saved!
0it [00:00, ?it/s]1it [00:04,  4.49s/it]2it [00:04,  3.18s/it]3it [00:04,  2.27s/it]4it [00:04,  1.63s/it]5it [00:05,  1.19s/it]6it [00:05,  1.15it/s]7it [00:05,  1.53it/s]8it [00:05,  2.01it/s]9it [00:09,  1.45s/it]10it [00:09,  1.06s/it]11it [00:09,  1.28it/s]12it [00:09,  1.70it/s]13it [00:09,  2.20it/s]14it [00:09,  2.79it/s]15it [00:09,  3.40it/s]16it [00:10,  4.07it/s]17it [00:13,  1.23s/it]18it [00:13,  1.11it/s]19it [00:13,  1.48it/s]20it [00:14,  1.93it/s]21it [00:14,  2.47it/s]22it [00:14,  3.09it/s]23it [00:14,  3.71it/s]24it [00:14,  4.37it/s]25it [00:18,  1.26s/it]26it [00:18,  1.07it/s]27it [00:18,  1.42it/s]28it [00:18,  1.88it/s]29it [00:18,  2.41it/s]30it [00:19,  3.02it/s]31it [00:19,  3.64it/s]32it [00:19,  4.31it/s]33it [00:22,  1.25s/it]34it [00:23,  1.09it/s]35it [00:23,  1.45it/s]36it [00:23,  1.92it/s]37it [00:23,  2.42it/s]38it [00:23,  2.99it/s]39it [00:23,  3.50it/s]40it [00:24,  4.10it/s]41it [00:27,  1.19s/it]42it [00:27,  1.15it/s]43it [00:27,  1.53it/s]44it [00:27,  2.01it/s]45it [00:27,  2.50it/s]46it [00:28,  3.08it/s]47it [00:28,  3.65it/s]48it [00:28,  4.31it/s]49it [00:31,  1.10s/it]50it [00:31,  1.23it/s]51it [00:31,  1.63it/s]52it [00:31,  2.13it/s]53it [00:32,  2.70it/s]54it [00:32,  3.34it/s]55it [00:32,  3.96it/s]56it [00:32,  4.61it/s]57it [00:34,  1.53it/s]58it [00:34,  1.57it/s]59it [00:34,  2.05it/s]60it [00:35,  2.62it/s]61it [00:35,  1.73it/s]==============================
          |  predict          
          |  Postive  Negtive 
==============================
  Postive |  12566    2788      =  15354
  Negtive |  7726    37630      =  45356
==============================
Accuracy :  0.8268160105419206
Specificity :  0.8296587000617338
Recall :  0.8184186531197082
Precision :  0.6192588212103292
F1Score :  0.7050440442125343
Current LR: 0.00183741

Iteration   1 loss 0.417009
Iteration   2 loss 0.367740
Iteration   3 loss 0.384842
Iteration   4 loss 0.393229
Iteration   5 loss 0.392472
Iteration   6 loss 0.370935
Iteration   7 loss 0.370603
Iteration   8 loss 0.395743
Iteration   9 loss 0.415692
Iteration  10 loss 0.381013
Iteration  11 loss 0.386416
Iteration  12 loss 0.388243
Iteration  13 loss 0.393631
Iteration  14 loss 0.358191
Iteration  15 loss 0.370113
Iteration  16 loss 0.365362
Iteration  17 loss 0.366710
Iteration  18 loss 0.393211
Iteration  19 loss 0.374978
Iteration  20 loss 0.374222
Iteration  21 loss 0.386968
Iteration  22 loss 0.375848
Iteration  23 loss 0.362809
Iteration  24 loss 0.390318
Iteration  25 loss 0.376790
Iteration  26 loss 0.351237
Iteration  27 loss 0.370627
Iteration  28 loss 0.378779
Iteration  29 loss 0.396884
Iteration  30 loss 0.361409
Iteration  31 loss 0.338899
Iteration  32 loss 0.404614
Iteration  33 loss 0.388519
Iteration  34 loss 0.365872
Iteration  35 loss 0.377818
Iteration  36 loss 0.361835
Iteration  37 loss 0.385092
Iteration  38 loss 0.384165
Iteration  39 loss 0.393036
Iteration  40 loss 0.379541
Iteration  41 loss 0.362141
Iteration  42 loss 0.425088
Iteration  43 loss 0.393260
Iteration  44 loss 0.358405
Iteration  45 loss 0.405990
Iteration  46 loss 0.378670
Iteration  47 loss 0.401593
Iteration  48 loss 0.359884
Iteration  49 loss 0.396892
Iteration  50 loss 0.373777
Iteration  51 loss 0.393180
Iteration  52 loss 0.368272
Iteration  53 loss 0.433225
